ID [IRI]	LABEL
http://purl.obolibrary.org/obo/CL_0011108	colon epithelial cell
http://purl.obolibrary.org/obo/CL_0011109	hypocretin-secreting neuron
http://purl.obolibrary.org/obo/CL_0011110	histaminergic neuron
http://purl.obolibrary.org/obo/CL_0011111	hypothalamic gonadotropin-releasing hormone neuron
http://purl.obolibrary.org/obo/CL_0011113	spiral ganglion neuron
http://purl.obolibrary.org/obo/CL_0011114	segmented neutrophil of bone marrow
http://purl.obolibrary.org/obo/CL_0011115	precursor cell
http://purl.obolibrary.org/obo/CL_0012000	astrocyte of the forebrain
http://purl.obolibrary.org/obo/CL_0012001	neuron of the forebrain
http://purl.obolibrary.org/obo/CL_0013000	forebrain radial glial cell
http://purl.obolibrary.org/obo/CL_0015000	cranial motor neuron
http://purl.obolibrary.org/obo/CL_0017000	pulmonary ionocyte
http://purl.obolibrary.org/obo/CL_0017001	splanchnic mesodermal cell
http://purl.obolibrary.org/obo/CL_0017002	prostate neuroendocrine cell
http://purl.obolibrary.org/obo/CL_0017003	epithelial cell of prostatic urethra
http://purl.obolibrary.org/obo/CL_0017004	telocyte
http://purl.obolibrary.org/obo/CL_0017005	lymphoblast
http://purl.obolibrary.org/obo/CL_0017006	B-lymphoblast
http://purl.obolibrary.org/obo/CL_0017009	Axl+ dendritic cell, human
http://purl.obolibrary.org/obo/CL_0017010	hillock cell of urethral epithelium
http://purl.obolibrary.org/obo/CL_0017011	hillock cell of prostatic urethral epithelium
http://purl.obolibrary.org/obo/CL_0019001	tracheobronchial serous cell
http://purl.obolibrary.org/obo/CL_0019002	tracheobronchial chondrocyte
http://purl.obolibrary.org/obo/CL_0019003	tracheobronchial goblet cell
http://purl.obolibrary.org/obo/CL_0019015	lung parenchyma resident eosinophil
http://purl.obolibrary.org/obo/CL_0019017	lymphatic vessel smooth muscle cell
http://purl.obolibrary.org/obo/CL_0019018	blood vessel smooth muscle cell
http://purl.obolibrary.org/obo/CL_0019019	tracheobronchial smooth muscle cell
http://purl.obolibrary.org/obo/CL_0019020	extrahepatic cholangiocyte
http://purl.obolibrary.org/obo/CL_0019021	endothelial cell of periportal hepatic sinusoid
http://purl.obolibrary.org/obo/CL_0019022	endothelial cell of pericentral hepatic sinusoid
http://purl.obolibrary.org/obo/CL_0019026	periportal region hepatocyte
http://purl.obolibrary.org/obo/CL_0019028	midzonal region hepatocyte
http://purl.obolibrary.org/obo/CL_0019029	centrilobular region hepatocyte
http://purl.obolibrary.org/obo/CL_0019031	intestine goblet cell
http://purl.obolibrary.org/obo/CL_0019032	intestinal tuft cell
http://purl.obolibrary.org/obo/CL_1000001	retrotrapezoid nucleus neuron
http://purl.obolibrary.org/obo/CL_1000022	mesonephric nephron tubule epithelial cell
http://purl.obolibrary.org/obo/CL_1000042	forebrain neuroblast
http://purl.obolibrary.org/obo/CL_1000073	spinal cord radial glial cell
http://purl.obolibrary.org/obo/CL_1000082	stretch receptor cell
http://purl.obolibrary.org/obo/CL_1000083	stratified keratinized epithelial stem cell
http://purl.obolibrary.org/obo/CL_1000085	stratified non keratinized epithelial stem cell
http://purl.obolibrary.org/obo/CL_1000090	pronephric nephron tubule epithelial cell
http://purl.obolibrary.org/obo/CL_1000123	metanephric nephron tubule epithelial cell
http://purl.obolibrary.org/obo/CL_1000143	lung goblet cell
http://purl.obolibrary.org/obo/CL_1000147	cardiac valve cell
http://purl.obolibrary.org/obo/CL_1000191	pillar cell
http://purl.obolibrary.org/obo/CL_1000217	growth plate cartilage chondrocyte
http://purl.obolibrary.org/obo/CL_1000222	stomach neuroendocrine cell
http://purl.obolibrary.org/obo/CL_1000223	pulmonary neuroendocrine cell
http://purl.obolibrary.org/obo/CL_1000271	lung multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_1000272	lung secretory cell
http://purl.obolibrary.org/obo/CL_1000274	trophectodermal cell
http://purl.obolibrary.org/obo/CL_1000275	smooth muscle cell of small intestine
http://purl.obolibrary.org/obo/CL_1000276	smooth muscle fiber of duodenum
http://purl.obolibrary.org/obo/CL_1000277	smooth muscle fiber of jejunum
http://purl.obolibrary.org/obo/CL_1000278	smooth muscle fiber of ileum
http://purl.obolibrary.org/obo/CL_1000279	smooth muscle cell of large intestine
http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon
http://purl.obolibrary.org/obo/CL_1000281	smooth muscle cell of cecum
http://purl.obolibrary.org/obo/CL_1000282	smooth muscle fiber of ascending colon
http://purl.obolibrary.org/obo/CL_1000283	smooth muscle fiber of transverse colon
http://purl.obolibrary.org/obo/CL_1000284	smooth muscle fiber of descending colon
http://purl.obolibrary.org/obo/CL_1000285	smooth muscle cell of sigmoid colon
http://purl.obolibrary.org/obo/CL_1000286	smooth muscle cell of rectum
http://purl.obolibrary.org/obo/CL_1000287	myocyte of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000288	myocyte of atrial branch of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000289	myocyte of atrial septal branch of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000290	myocyte of middle internodal tract
http://purl.obolibrary.org/obo/CL_1000291	myocyte of posterior internodal tract
http://purl.obolibrary.org/obo/CL_1000296	epithelial cell of urethra
http://purl.obolibrary.org/obo/CL_1000298	mesothelial cell of dura mater
http://purl.obolibrary.org/obo/CL_1000299	fibroblast of connective tissue of prostate
http://purl.obolibrary.org/obo/CL_1000300	fibroblast of outer membrane of prostatic capsule
http://purl.obolibrary.org/obo/CL_1000301	fibroblast of subepithelial connective tissue of prostatic gland
http://purl.obolibrary.org/obo/CL_1000302	fibroblast of papillary layer of dermis
http://purl.obolibrary.org/obo/CL_1000303	fibroblast of areolar connective tissue
http://purl.obolibrary.org/obo/CL_1000304	fibroblast of connective tissue of nonglandular part of prostate
http://purl.obolibrary.org/obo/CL_1000305	fibroblast of connective tissue of glandular part of prostate
http://purl.obolibrary.org/obo/CL_1000306	fibroblast of tunica adventitia of artery
http://purl.obolibrary.org/obo/CL_1000307	fibroblast of dense regular elastic tissue
http://purl.obolibrary.org/obo/CL_1000308	fibrocyte of adventitia of ureter
http://purl.obolibrary.org/obo/CL_1000309	epicardial adipocyte
http://purl.obolibrary.org/obo/CL_1000310	adipocyte of epicardial fat of right ventricle
http://purl.obolibrary.org/obo/CL_1000311	adipocyte of epicardial fat of left ventricle
http://purl.obolibrary.org/obo/CL_1000312	bronchial goblet cell
http://purl.obolibrary.org/obo/CL_1000313	gastric goblet cell
http://purl.obolibrary.org/obo/CL_1000314	gastric cardiac gland goblet cell
http://purl.obolibrary.org/obo/CL_1000315	principal gastric gland goblet cell
http://purl.obolibrary.org/obo/CL_1000317	intestinal villus goblet cell
http://purl.obolibrary.org/obo/CL_1000320	large intestine goblet cell
http://purl.obolibrary.org/obo/CL_1000321	large intestine crypt goblet cell
http://purl.obolibrary.org/obo/CL_1000322	pancreatic goblet cell
http://purl.obolibrary.org/obo/CL_1000323	pyloric gastric gland goblet cell
http://purl.obolibrary.org/obo/CL_1000324	duodenal goblet cell
http://purl.obolibrary.org/obo/CL_1000325	jejunal goblet cell
http://purl.obolibrary.org/obo/CL_1000326	ileal goblet cell
http://purl.obolibrary.org/obo/CL_1000327	appendix goblet cell
http://purl.obolibrary.org/obo/CL_1000329	tracheal goblet cell
http://purl.obolibrary.org/obo/CL_1000330	serous cell of epithelium of trachea
http://purl.obolibrary.org/obo/CL_1000331	serous cell of epithelium of bronchus
http://purl.obolibrary.org/obo/CL_1000332	serous cell of epithelium of terminal bronchiole
http://purl.obolibrary.org/obo/CL_1000333	serous cell of epithelium of lobular bronchiole
http://purl.obolibrary.org/obo/CL_1000334	enterocyte of epithelium of small intestine
http://purl.obolibrary.org/obo/CL_1000335	enterocyte of epithelium of intestinal villus
http://purl.obolibrary.org/obo/CL_1000337	enterocyte of epithelium of duodenal gland
http://purl.obolibrary.org/obo/CL_1000338	enterocyte of epithelium of crypt of Lieberkuhn of small intestine
http://purl.obolibrary.org/obo/CL_1000339	enterocyte of epithelium proper of small intestine
http://purl.obolibrary.org/obo/CL_1000340	enterocyte of epithelium proper of duodenum
http://purl.obolibrary.org/obo/CL_1000341	enterocyte of epithelium proper of jejunum
http://purl.obolibrary.org/obo/CL_1000342	enterocyte of epithelium proper of ileum
http://purl.obolibrary.org/obo/CL_1000343	paneth cell of epithelium of small intestine
http://purl.obolibrary.org/obo/CL_1000344	paneth cell of epithelium proper of small intestine
http://purl.obolibrary.org/obo/CL_1000345	paneth cell of epithelium of crypt of Lieberkuhn of small intestine
http://purl.obolibrary.org/obo/CL_1000346	enterocyte of epithelium proper of large intestine
http://purl.obolibrary.org/obo/CL_1000347	colonocyte
http://purl.obolibrary.org/obo/CL_1000348	basal cell of epithelium of trachea
http://purl.obolibrary.org/obo/CL_1000349	basal cell of epithelium of bronchus
http://purl.obolibrary.org/obo/CL_1000350	basal cell of epithelium of terminal bronchiole
http://purl.obolibrary.org/obo/CL_1000351	basal cell of epithelium of respiratory bronchiole
http://purl.obolibrary.org/obo/CL_1000352	basal cell of epithelium of lobular bronchiole
http://purl.obolibrary.org/obo/CL_1000353	microfold cell of epithelium of small intestine
http://purl.obolibrary.org/obo/CL_1000354	microfold cell of epithelium of intestinal villus
http://purl.obolibrary.org/obo/CL_1000355	microfold cell of epithelium proper of small intestine
http://purl.obolibrary.org/obo/CL_1000356	microfold cell of epithelium proper of duodenum
http://purl.obolibrary.org/obo/CL_1000357	microfold cell of epithelium proper of jejunum
http://purl.obolibrary.org/obo/CL_1000358	microfold cell of epithelium proper of ileum
http://purl.obolibrary.org/obo/CL_1000359	microfold cell of epithelium proper of appendix
http://purl.obolibrary.org/obo/CL_1000360	microfold cell of epithelium proper of large intestine
http://purl.obolibrary.org/obo/CL_1000361	transitional myocyte of interatrial septum
http://purl.obolibrary.org/obo/CL_1000362	transitional myocyte of interventricular septum
http://purl.obolibrary.org/obo/CL_1000363	transitional myocyte of atrial branch of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000364	transitional myocyte of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000365	transitional myocyte of atrial septal branch of anterior internodal tract
http://purl.obolibrary.org/obo/CL_1000366	transitional myocyte of middle internodal tract
http://purl.obolibrary.org/obo/CL_1000367	transitional myocyte of posterior internodal tract
http://purl.obolibrary.org/obo/CL_1000368	transitional myocyte of anterior division of left branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000369	transitional myocyte of septal division of left branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000370	transitional myocyte of left branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000371	transitional myocyte of right branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000372	transitional myocyte of atrial part of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000373	transitional myocyte of ventricular part of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000374	transitional myocyte of posterior division of left branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000375	myocardial endocrine cell of septal division of left branch of atrioventricular bundle
http://purl.obolibrary.org/obo/CL_1000376	Purkinje myocyte of interventricular septum
http://purl.obolibrary.org/obo/CL_1000377	dense-core granulated cell of epithelium of trachea
http://purl.obolibrary.org/obo/CL_1000378	type 1 vestibular sensory cell of stato-acoustic epithelium
http://purl.obolibrary.org/obo/CL_1000379	type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000380	type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000381	type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000382	type 2 vestibular sensory cell of stato-acoustic epithelium
http://purl.obolibrary.org/obo/CL_1000383	type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000384	type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000385	type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
http://purl.obolibrary.org/obo/CL_1000391	melanocyte of eyelid
http://purl.obolibrary.org/obo/CL_1000394	myoepithelial cell of intralobular lactiferous duct
http://purl.obolibrary.org/obo/CL_1000397	endothelial cell of venous sinus of red pulp of spleen
http://purl.obolibrary.org/obo/CL_1000398	endothelial cell of hepatic sinusoid
http://purl.obolibrary.org/obo/CL_1000405	epithelial cell of appendix
http://purl.obolibrary.org/obo/CL_1000409	myocyte of sinoatrial node
http://purl.obolibrary.org/obo/CL_1000410	myocyte of atrioventricular node
http://purl.obolibrary.org/obo/CL_1000411	endothelial cell of Peyer's patch
http://purl.obolibrary.org/obo/CL_1000412	endothelial cell of arteriole
http://purl.obolibrary.org/obo/CL_1000413	endothelial cell of artery
http://purl.obolibrary.org/obo/CL_1000414	endothelial cell of venule
http://purl.obolibrary.org/obo/CL_1000415	epithelial cell of gallbladder
http://purl.obolibrary.org/obo/CL_1000417	myoepithelial cell of sweat gland
http://purl.obolibrary.org/obo/CL_1000418	myoepithelial cell of lactiferous alveolus
http://purl.obolibrary.org/obo/CL_1000419	myoepithelial cell of lactiferous duct
http://purl.obolibrary.org/obo/CL_1000420	myoepithelial cell of terminal lactiferous duct
http://purl.obolibrary.org/obo/CL_1000424	chromaffin cell of paraaortic body
http://purl.obolibrary.org/obo/CL_1000425	chromaffin cell of paraganglion
http://purl.obolibrary.org/obo/CL_1000426	chromaffin cell of adrenal gland
http://purl.obolibrary.org/obo/CL_1000427	adrenal cortex chromaffin cell
http://purl.obolibrary.org/obo/CL_1000428	stem cell of epidermis
http://purl.obolibrary.org/obo/CL_1000432	conjunctival epithelial cell
http://purl.obolibrary.org/obo/CL_1000433	epithelial cell of lacrimal canaliculus
http://purl.obolibrary.org/obo/CL_1000434	epithelial cell of external acoustic meatus
http://purl.obolibrary.org/obo/CL_1000435	epithelial cell of lacrimal drainage system
http://purl.obolibrary.org/obo/CL_1000436	epithelial cell of lacrimal sac
http://purl.obolibrary.org/obo/CL_1000437	epithelial cell of nasolacrimal duct
http://purl.obolibrary.org/obo/CL_1000438	epithelial cell of wall of inferior part of anal canal
http://purl.obolibrary.org/obo/CL_1000441	epithelial cell of viscerocranial mucosa
http://purl.obolibrary.org/obo/CL_1000442	urothelial cell of trigone of urinary bladder
http://purl.obolibrary.org/obo/CL_1000443	ciliary muscle cell
http://purl.obolibrary.org/obo/CL_1000444	mesothelial cell of anterior chamber of eye
http://purl.obolibrary.org/obo/CL_1000445	myoepithelial cell of dilator pupillae
http://purl.obolibrary.org/obo/CL_1000447	epithelial cell of stratum germinativum of esophagus
http://purl.obolibrary.org/obo/CL_1000448	epithelial cell of sweat gland
http://purl.obolibrary.org/obo/CL_1000449	epithelial cell of nephron
http://purl.obolibrary.org/obo/CL_1000450	epithelial cell of glomerular capsule
http://purl.obolibrary.org/obo/CL_1000452	parietal epithelial cell
http://purl.obolibrary.org/obo/CL_1000453	epithelial cell of intermediate tubule
http://purl.obolibrary.org/obo/CL_1000454	kidney collecting duct epithelial cell
http://purl.obolibrary.org/obo/CL_1000456	mesothelial cell of parietal peritoneum
http://purl.obolibrary.org/obo/CL_1000457	mesothelial cell of visceral peritoneum
http://purl.obolibrary.org/obo/CL_1000458	melanocyte of skin
http://purl.obolibrary.org/obo/CL_1000465	chromaffin cell of ovary
http://purl.obolibrary.org/obo/CL_1000466	chromaffin cell of right ovary
http://purl.obolibrary.org/obo/CL_1000467	chromaffin cell of left ovary
http://purl.obolibrary.org/obo/CL_1000468	myoepithelial cell of acinus of lactiferous gland
http://purl.obolibrary.org/obo/CL_1000469	myoepithelial cell of main lactiferous duct
http://purl.obolibrary.org/obo/CL_1000470	myoepithelial cell of primary lactiferous duct
http://purl.obolibrary.org/obo/CL_1000471	myoepithelial cell of secondary lactiferous duct
http://purl.obolibrary.org/obo/CL_1000472	myoepithelial cell of tertiary lactiferous duct
http://purl.obolibrary.org/obo/CL_1000473	myoepithelial cell of quarternary lactiferous duct
http://purl.obolibrary.org/obo/CL_1000477	cardiac pacemaker cell of sinoatrial node
http://purl.obolibrary.org/obo/CL_1000478	transitional myocyte of sinoatrial node
http://purl.obolibrary.org/obo/CL_1000479	Purkinje myocyte of atrioventricular node
http://purl.obolibrary.org/obo/CL_1000480	transitional myocyte of internodal tract
http://purl.obolibrary.org/obo/CL_1000481	transitional myocyte of atrioventricular bundle
